timestep,location,flow,occupy,speed
31,3,159,1,1
31,4,300,1,1
31,5,466,1,1
31,6,454,1,1
31,7,227,1,1
31,8,84,1,1
31,9,55,1,1
31,10,384,1,1
31,11,486,1,1
31,12,33,1,1
31,13,193,1,1
31,14,490,1,1
31,15,248,1,1
32,0,675,1,1
32,1,407,1,1
32,2,110,1,1
32,3,260,1,1
32,4,146,1,1
32,5,323,1,1
32,6,184,1,1
32,7,169,1,1
32,8,191,1,1
32,9,143,1,1
32,10,377,1,1
32,11,540,1,1
32,12,168,1,1
32,13,513,1,1
32,14,467,1,1
32,15,220,1,1
33,0,824,1,1
33,1,433,1,1
33,2,143,1,1
33,3,286,1,1
33,4,320,1,1
33,5,339,1,1
33,6,499,1,1
33,7,183,1,1
33,8,201,1,1
33,9,104,1,1
33,10,332,1,1
33,11,554,1,1
33,12,285,1,1
33,13,529,1,1
33,14,667,1,1
33,15,363,1,1
34,0,887,1,1
34,1,493,1,1
34,2,125,1,1
34,3,200,1,1
34,4,203,1,1
34,5,378,1,1
34,6,237,1,1
34,7,88,1,1
34,8,83,1,1
34,9,131,1,1
34,10,364,1,1
34,11,626,1,1
34,12,349,1,1
34,13,217,1,1
34,14,538,1,1
34,15,236,1,1
35,0,975,1,1
35,1,511,1,1
35,2,118,1,1
35,3,211,1,1
35,4,140,1,1
35,5,132,1,1
35,6,427,1,1
35,7,308,1,1
35,8,120,1,1
35,9,308,1,1
35,10,364,1,1
35,11,587,1,1
35,12,774,1,1
35,13,353,1,1
35,14,211,1,1
35,15,320,1,1
36,0,950,1,1
36,1,483,1,1
36,2,95,1,1
36,3,290,1,1
36,4,37,1,1
36,5,276,1,1
36,6,70,1,1
36,7,665,1,1
36,8,184,1,1
36,9,484,1,1
36,10,470,1,1
36,11,358,1,1
36,12,959,1,1
36,13,681,1,1
36,14,100,1,1
36,15,1491,1,1
37,0,1095,1,1
37,1,369,1,1
37,2,38,1,1
37,3,451,1,1
37,4,155,1,1
37,5,37,1,1
37,6,262,1,1
37,7,461,1,1
37,8,279,1,1
37,9,725,1,1
37,10,220,1,1
37,11,452,1,1
37,12,719,1,1
37,13,970,1,1
