timestep,location,flow,occupy,speed
38,7,10,1,1
38,8,3,1,1
38,9,1,1,1
38,10,0,1,1
38,11,5,1,1
39,0,3,1,1
39,1,13,1,1
39,2,6,1,1
39,3,3,1,1
39,4,8,1,1
39,5,2,1,1
39,6,7,1,1
39,7,14,1,1
39,8,1,1,1
39,9,3,1,1
39,10,0,1,1
39,11,5,1,1
40,0,1,1,1
40,1,13,1,1
40,2,7,1,1
40,3,4,1,1
40,4,14,1,1
40,5,4,1,1
40,6,6,1,1
40,7,16,1,1
40,8,3,1,1
40,9,5,1,1
40,10,0,1,1
40,11,3,1,1
41,0,4,1,1
41,1,23,1,1
41,2,7,1,1
41,3,9,1,1
41,4,23,1,1
41,5,4,1,1
41,6,9,1,1
41,7,28,1,1
41,8,2,1,1
41,9,3,1,1
41,10,0,1,1
41,11,5,1,1
42,0,4,1,1
42,1,30,1,1
42,2,11,1,1
42,3,13,1,1
42,4,31,1,1
42,5,7,1,1
42,6,15,1,1
42,7,34,1,1
42,8,4,1,1
42,9,18,1,1
42,10,0,1,1
42,11,21,1,1
43,0,2,1,1
43,1,48,1,1
43,2,17,1,1
43,3,17,1,1
43,4,33,1,1
43,5,18,1,1
43,6,19,1,1
43,7,49,1,1
43,8,2,1,1
43,9,22,1,1
43,10,0,1,1
43,11,16,1,1
44,0,3,1,1
44,1,51,1,1
44,2,16,1,1
44,3,29,1,1
44,4,41,1,1
44,5,17,1,1
44,6,24,1,1
44,7,42,1,1
44,8,12,1,1
44,9,21,1,1
44,10,0,1,1
44,11,23,1,1
45,0,7,1,1
45,1,62,1,1
45,2,18,1,1
45,3,17,1,1
45,4,44,1,1
45,5,25,1,1
45,6,15,1,1
45,7,59,1,1
45,8,11,1,1
45,9,32,1,1
45,10,0,1,1
45,11,18,1,1
46,0,6,1,1
46,1,65,1,1
46,2,9,1,1
46,3,22,1,1
46,4,49,1,1
46,5,29,1,1
46,6,24,1,1
46,7,66,1,1
46,8,17,1,1
46,9,39,1,1
46,10,0,1,1
46,11,24,1,1
47,0,21,1,1
47,1,98,1,1
47,2,17,1,1
47,3,29,1,1
47,4,71,1,1
47,5,44,1,1
47,6,35,1,1
47,7,80,1,1
47,8,14,1,1
47,9,50,1,1
47,10,0,1,1
47,11,43,1,1
48,0,13,1,1
48,1,98,1,1
48,2,36,1,1
48,3,31,1,1
48,4,54,1,1
48,5,55,1,1
48,6,41,1,1
48,7,113,1,1
48,8,24,1,1
48,9,63,1,1
48,10,0,1,1
48,11,46,1,1
49,0,12,1,1
49,1,131,1,1
49,2,41,1,1
49,3,45,1,1
49,4,62,1,1
49,5,72,1,1
49,6,49,1,1
49,7,108,1,1
49,8,28,1,1
49,9,89,1,1
49,10,0,1,1
49,11,56,1,1
50,0,19,1,1
50,1,151,1,1
50,2,41,1,1
50,3,50,1,1
50,4,96,1,1
50,5,74,1,1
50,6,45,1,1
50,7,149,1,1
50,8,25,1,1
50,9,75,1,1
50,10,0,1,1
50,11,45,1,1
51,0,26,1,1
51,1,167,1,1
51,2,40,1,1
51,3,51,1,1
51,4,106,1,1
51,5,70,1,1
51,6,46,1,1
51,7,164,1,1
51,8,26,1,1
51,9,101,1,1
51,10,0,1,1
51,11,51,1,1
52,0,19,1,1
52,1,155,1,1
52,2,43,1,1
52,3,47,1,1
52,4,94,1,1
52,5,80,1,1
52,6,45,1,1
52,7,152,1,1
52,8,26,1,1
52,9,84,1,1
52,10,0,1,1
52,11,53,1,1
53,0,11,1,1
53,1,144,1,1
53,2,38,1,1
53,3,40,1,1
53,4,85,1,1
53,5,68,1,1
53,6,42,1,1
53,7,132,1,1
53,8,25,1,1
53,9,84,1,1
53,10,0,1,1
53,11,46,1,1
54,0,14,1,1
54,1,151,1,1
54,2,50,1,1
54,3,57,1,1
54,4,68,1,1
54,5,53,1,1
54,6,44,1,1
54,7,119,1,1
54,8,21,1,1
54,9,77,1,1
54,10,0,1,1
54,11,39,1,1
55,0,12,1,1
55,1,123,1,1
55,2,36,1,1
55,3,48,1,1
55,4,69,1,1
55,5,58,1,1
55,6,51,1,1
55,7,125,1,1
55,8,25,1,1
55,9,71,1,1
55,10,0,1,1
55,11,61,1,1
56,0,12,1,1
56,1,118,1,1
56,2,27,1,1
