timestep,location,flow,occupy,speed
32,14,184.0,1,1
32,15,248.0,1,1
33,0,268.0,1,1
33,1,342.0,1,1
33,2,98.0,1,1
33,3,88.0,1,1
33,4,101.0,1,1
33,5,238.0,1,1
33,6,330.0,1,1
33,7,357.0,1,1
33,8,242.0,1,1
33,9,176.0,1,1
33,10,498.0,1,1
33,11,358.0,1,1
33,12,875.0,1,1
33,13,423.0,1,1
33,14,774.0,1,1
33,15,689.0,1,1
34,0,442.0,1,1
34,1,368.0,1,1
34,2,141.0,1,1
34,3,188.0,1,1
34,4,212.0,1,1
34,5,355.0,1,1
34,6,629.0,1,1
34,7,481.0,1,1
34,8,397.0,1,1
34,9,337.0,1,1
34,10,635.0,1,1
34,11,525.0,1,1
34,12,1532.0,1,1
34,13,559.0,1,1
34,14,1469.0,1,1
34,15,822.0,1,1
35,0,784.0,1,1
35,1,564.0,1,1
35,2,293.0,1,1
35,3,136.0,1,1
35,4,93.0,1,1
35,5,266.0,1,1
35,6,295.0,1,1
35,7,162.0,1,1
35,8,165.0,1,1
35,9,228.0,1,1
35,10,0.0,1,1
35,11,489.0,1,1
35,12,370.0,1,1
35,13,345.0,1,1
35,14,725.0,1,1
35,15,397.0,1,1
36,0,388.0,1,1
36,1,197.0,1,1
36,2,186.0,1,1
36,3,63.0,1,1
36,4,73.0,1,1
36,5,69.0,1,1
36,6,79.0,1,1
36,7,213.0,1,1
36,8,102.0,1,1
36,9,84.0,1,1
36,10,645.0,1,1
36,11,450.0,1,1
36,12,270.0,1,1
36,13,281.0,1,1
36,14,245.0,1,1
36,15,401.0,1,1
37,0,512.0,1,1
37,1,300.0,1,1
37,2,151.0,1,1
37,3,76.0,1,1
37,4,99.0,1,1
37,5,84.0,1,1
37,6,118.0,1,1
37,7,264.0,1,1
37,8,150.0,1,1
37,9,155.0,1,1
37,10,534.0,1,1
37,11,408.0,1,1
37,12,465.0,1,1
37,13,409.0,1,1
37,14,440.0,1,1
37,15,627.0,1,1
38,0,458.0,1,1
38,1,277.0,1,1
38,2,103.0,1,1
38,3,109.0,1,1
38,4,152.0,1,1
38,5,222.0,1,1
38,6,223.0,1,1
38,7,217.0,1,1
38,8,132.0,1,1
38,9,156.0,1,1
38,10,432.0,1,1
38,11,432.0,1,1
38,12,368.0,1,1
38,13,566.0,1,1
38,14,397.0,1,1
38,15,415.0,1,1
39,0,503.0,1,1
39,1,360.0,1,1
39,2,161.0,1,1
39,3,122.0,1,1
39,4,133.0,1,1
39,5,194.0,1,1
39,6,191.0,1,1
39,7,320.0,1,1
39,8,145.0,1,1
39,9,195.0,1,1
39,10,423.0,1,1
39,11,518.0,1,1
39,12,494.0,1,1
39,13,807.0,1,1
39,14,605.0,1,1
39,15,585.0,1,1
40,0,637.0,1,1
40,1,398.0,1,1
40,2,143.0,1,1
40,3,117.0,1,1
40,4,96.0,1,1
40,5,145.0,1,1
40,6,131.0,1,1
40,7,241.0,1,1
40,8,143.0,1,1
40,9,165.0,1,1
40,10,394.0,1,1
40,11,450.0,1,1
40,12,348.0,1,1
40,13,454.0,1,1
40,14,439.0,1,1
40,15,587.0,1,1
41,0,719.0,1,1
41,1,391.0,1,1
41,2,171.0,1,1
41,3,345.0,1,1
41,4,203.0,1,1
41,5,291.0,1,1
41,6,241.0,1,1
41,7,172.0,1,1
41,8,145.0,1,1
41,9,355.0,1,1
41,10,396.0,1,1
41,11,400.0,1,1
41,12,183.0,1,1
41,13,1035.0,1,1
41,14,367.0,1,1
41,15,490.0,1,1
42,0,863.0,1,1
42,1,458.0,1,1
42,2,177.0,1,1
42,3,575.0,1,1
42,4,475.0,1,1
42,5,846.0,1,1
42,6,748.0,1,1
42,7,151.0,1,1
42,8,237.0,1,1
42,9,812.0,1,1
42,10,490.0,1,1
42,11,410.0,1,1
42,12,274.0,1,1
42,13,1328.0,1,1
42,14,434.0,1,1
42,15,419.0,1,1
43,0,1100.0,1,1
43,1,428.0,1,1
43,2,158.0,1,1
43,3,898.0,1,1
43,4,450.0,1,1
43,5,849.0,1,1
43,6,769.0,1,1
43,7,220.0,1,1
43,8,215.0,1,1
43,9,920.0,1,1
43,10,0.0,1,1
43,11,421.0,1,1
43,12,342.0,1,1
43,13,1073.0,1,1
43,14,553.0,1,1
43,15,519.0,1,1
44,0,754.0,1,1
44,1,292.0,1,1
44,2,209.0,1,1
44,3,785.0,1,1
44,4,635.0,1,1
44,5,1391.0,1,1
44,6,1312.0,1,1
44,7,165.0,1,1
44,8,289.0,1,1
44,9,1062.0,1,1
44,10,822.0,1,1
44,11,405.0,1,1
44,12,329.0,1,1
44,13,1178.0,1,1
44,14,466.0,1,1
44,15,581.0,1,1
45,0,805.0,1,1
45,1,433.0,1,1
45,2,220.0,1,1
45,3,127.0,1,1
45,4,163.0,1,1
45,5,164.0,1,1
45,6,157.0,1,1
45,7,204.0,1,1
45,8,139.0,1,1
45,9,297.0,1,1
45,10,433.0,1,1
45,11,737.0,1,1
45,12,337.0,1,1
45,13,609.0,1,1
45,14,415.0,1,1
45,15,433.0,1,1
46,0,672.0,1,1
46,1,357.0,1,1
46,2,288.0,1,1
46,3,311.0,1,1
46,4,281.0,1,1
46,5,185.0,1,1
46,6,209.0,1,1
46,7,178.0,1,1
46,8,173.0,1,1
46,9,486.0,1,1
46,10,347.0,1,1
46,11,735.0,1,1
46,12,173.0,1,1
46,13,1018.0,1,1
46,14,446.0,1,1
46,15,530.0,1,1
47,0,581.0,1,1
47,1,342.0,1,1
47,2,235.0,1,1
47,3,696.0,1,1
47,4,354.0,1,1
47,5,517.0,1,1
47,6,472.0,1,1
47,7,288.0,1,1
47,8,236.0,1,1
47,9,623.0,1,1
47,10,342.0,1,1
47,11,646.0,1,1
47,12,340.0,1,1
47,13,1054.0,1,1
47,14,539.0,1,1
47,15,669.0,1,1
48,0,571.0,1,1
48,1,323.0,1,1
48,2,271.0,1,1
48,3,279.0,1,1
48,4,300.0,1,1
48,5,409.0,1,1
48,6,440.0,1,1
48,7,225.0,1,1
48,8,226.0,1,1
48,9,522.0,1,1
48,10,308.0,1,1
48,11,647.0,1,1
48,12,431.0,1,1
48,13,874.0,1,1
48,14,625.0,1,1
48,15,595.0,1,1
49,0,483.0,1,1
49,1,241.0,1,1
49,2,212.0,1,1
49,3,174.0,1,1
49,4,146.0,1,1
49,5,244.0,1,1
49,6,117.0,1,1
49,7,156.0,1,1
49,8,50.0,1,1
49,9,264.0,1,1
