timestep,location,flow,occupy,speed
30,2,14.0,1,1
30,3,53.0,1,1
30,4,152.0,1,1
30,5,63.0,1,1
30,6,196.0,1,1
30,7,69.0,1,1
30,8,42.0,1,1
30,9,0.0,1,1
30,10,155.0,1,1
30,11,68.0,1,1
30,12,52.0,1,1
30,13,0.0,1,1
30,14,166.0,1,1
30,15,36.0,1,1
31,0,46.0,1,1
31,1,75.0,1,1
31,2,15.0,1,1
31,3,70.0,1,1
31,4,127.0,1,1
31,5,0.0,1,1
31,6,13.0,1,1
31,7,23.0,1,1
31,8,49.0,1,1
31,9,35.0,1,1
31,10,135.0,1,1
31,11,69.0,1,1
31,12,165.0,1,1
31,13,0.0,1,1
31,14,101.0,1,1
31,15,0.0,1,1
32,0,164.0,1,1
32,1,209.0,1,1
32,2,22.0,1,1
32,3,117.0,1,1
32,4,164.0,1,1
32,5,9.0,1,1
32,6,7.0,1,1
32,7,88.0,1,1
32,8,25.0,1,1
32,9,0.0,1,1
32,10,420.0,1,1
32,11,135.0,1,1
32,12,0.0,1,1
32,13,0.0,1,1
32,14,185.0,1,1
32,15,58.0,1,1
33,0,317.0,1,1
33,1,716.0,1,1
33,2,77.0,1,1
33,3,418.0,1,1
33,4,418.0,1,1
33,5,394.0,1,1
33,6,170.0,1,1
33,7,370.0,1,1
33,8,185.0,1,1
33,9,189.0,1,1
33,10,686.0,1,1
33,11,378.0,1,1
33,12,975.0,1,1
33,13,0.0,1,1
33,14,488.0,1,1
33,15,703.0,1,1
34,0,929.0,1,1
34,1,1548.0,1,1
34,2,205.0,1,1
34,3,153.0,1,1
34,4,676.0,1,1
34,5,533.0,1,1
34,6,291.0,1,1
34,7,349.0,1,1
34,8,363.0,1,1
34,9,327.0,1,1
34,10,795.0,1,1
34,11,633.0,1,1
34,12,95.0,1,1
34,13,0.0,1,1
34,14,1234.0,1,1
34,15,1160.0,1,1
35,0,1400.0,1,1
35,1,2042.0,1,1
35,2,349.0,1,1
35,3,77.0,1,1
35,4,53.0,1,1
35,5,234.0,1,1
35,6,247.0,1,1
35,7,285.0,1,1
35,8,155.0,1,1
35,9,93.0,1,1
35,10,704.0,1,1
35,11,493.0,1,1
35,12,457.0,1,1
35,13,469.0,1,1
35,14,450.0,1,1
35,15,193.0,1,1
36,0,535.0,1,1
36,1,475.0,1,1
36,2,158.0,1,1
36,3,128.0,1,1
36,4,252.0,1,1
36,5,53.0,1,1
36,6,201.0,1,1
36,7,66.0,1,1
36,8,64.0,1,1
36,9,97.0,1,1
36,10,708.0,1,1
36,11,454.0,1,1
36,12,239.0,1,1
36,13,18.0,1,1
36,14,51.0,1,1
36,15,105.0,1,1
37,0,623.0,1,1
37,1,388.0,1,1
37,2,137.0,1,1
37,3,179.0,1,1
37,4,324.0,1,1
37,5,187.0,1,1
37,6,482.0,1,1
37,7,232.0,1,1
37,8,41.0,1,1
37,9,133.0,1,1
37,10,581.0,1,1
37,11,458.0,1,1
37,12,185.0,1,1
37,13,0.0,1,1
37,14,522.0,1,1
37,15,112.0,1,1
38,0,691.0,1,1
38,1,525.0,1,1
38,2,187.0,1,1
38,3,229.0,1,1
38,4,213.0,1,1
38,5,252.0,1,1
38,6,222.0,1,1
38,7,187.0,1,1
38,8,147.0,1,1
38,9,153.0,1,1
38,10,559.0,1,1
38,11,472.0,1,1
38,12,248.0,1,1
38,13,464.0,1,1
38,14,488.0,1,1
38,15,356.0,1,1
39,0,609.0,1,1
39,1,648.0,1,1
39,2,214.0,1,1
39,3,259.0,1,1
39,4,339.0,1,1
39,5,179.0,1,1
39,6,497.0,1,1
39,7,192.0,1,1
39,8,160.0,1,1
39,9,139.0,1,1
39,10,558.0,1,1
39,11,569.0,1,1
39,12,432.0,1,1
39,13,268.0,1,1
39,14,633.0,1,1
39,15,128.0,1,1
40,0,695.0,1,1
40,1,643.0,1,1
40,2,192.0,1,1
40,3,280.0,1,1
40,4,236.0,1,1
40,5,168.0,1,1
40,6,242.0,1,1
40,7,81.0,1,1
40,8,90.0,1,1
40,9,181.0,1,1
40,10,610.0,1,1
40,11,574.0,1,1
40,12,526.0,1,1
40,13,115.0,1,1
40,14,246.0,1,1
40,15,207.0,1,1
41,0,761.0,1,1
41,1,653.0,1,1
41,2,244.0,1,1
41,3,201.0,1,1
41,4,64.0,1,1
41,5,257.0,1,1
41,6,259.0,1,1
41,7,131.0,1,1
41,8,129.0,1,1
41,9,268.0,1,1
41,10,571.0,1,1
41,11,479.0,1,1
41,12,362.0,1,1
41,13,901.0,1,1
41,14,528.0,1,1
41,15,642.0,1,1
42,0,919.0,1,1
42,1,802.0,1,1
42,2,228.0,1,1
42,3,0.0,1,1
42,4,0.0,1,1
42,5,965.0,1,1
42,6,9.0,1,1
42,7,501.0,1,1
42,8,326.0,1,1
42,9,579.0,1,1
42,10,609.0,1,1
42,11,433.0,1,1
42,12,594.0,1,1
42,13,1667.0,1,1
42,14,654.0,1,1
42,15,1111.0,1,1
43,0,1144.0,1,1
43,1,633.0,1,1
43,2,231.0,1,1
43,3,339.0,1,1
43,4,0.0,1,1
43,5,1132.0,1,1
43,6,401.0,1,1
43,7,292.0,1,1
43,8,355.0,1,1
43,9,680.0,1,1
43,10,606.0,1,1
43,11,425.0,1,1
43,12,67.0,1,1
43,13,1884.0,1,1
43,14,1328.0,1,1
43,15,379.0,1,1
44,0,1143.0,1,1
44,1,361.0,1,1
44,2,187.0,1,1
44,3,102.0,1,1
44,4,0.0,1,1
44,5,1074.0,1,1
44,6,221.0,1,1
44,7,180.0,1,1
44,8,387.0,1,1
44,9,898.0,1,1
44,10,524.0,1,1
44,11,479.0,1,1
44,12,852.0,1,1
44,13,2020.0,1,1
44,14,958.0,1,1
44,15,660.0,1,1
45,0,751.0,1,1
45,1,460.0,1,1
45,2,215.0,1,1
45,3,224.0,1,1
45,4,140.0,1,1
45,5,269.0,1,1
45,6,233.0,1,1
45,7,108.0,1,1
45,8,134.0,1,1
45,9,327.0,1,1
45,10,587.0,1,1
45,11,462.0,1,1
45,12,396.0,1,1
45,13,658.0,1,1
45,14,374.0,1,1
45,15,190.0,1,1
46,0,1559.0,1,1
46,1,914.0,1,1
46,2,454.0,1,1
46,3,245.0,1,1
46,4,115.0,1,1
46,5,487.0,1,1
46,6,110.0,1,1
46,7,104.0,1,1
46,8,253.0,1,1
46,9,472.0,1,1
46,10,556.0,1,1
46,11,744.0,1,1
46,12,297.0,1,1
46,13,1188.0,1,1
46,14,402.0,1,1
46,15,151.0,1,1
47,0,984.0,1,1
47,1,658.0,1,1
47,2,287.0,1,1
47,3,114.0,1,1
47,4,114.0,1,1
47,5,709.0,1,1
47,6,487.0,1,1
47,7,280.0,1,1
47,8,245.0,1,1
47,9,285.0,1,1
47,10,612.0,1,1
47,11,719.0,1,1
47,12,970.0,1,1
47,13,1536.0,1,1
47,14,959.0,1,1
47,15,851.0,1,1
48,0,865.0,1,1
48,1,692.0,1,1
48,2,207.0,1,1
48,3,137.0,1,1
48,4,104.0,1,1
48,5,512.0,1,1
48,6,376.0,1,1
48,7,192.0,1,1
48,8,217.0,1,1
48,9,489.0,1,1
48,10,522.0,1,1
48,11,582.0,1,1
48,12,532.0,1,1
48,13,921.0,1,1
48,14,562.0,1,1
48,15,567.0,1,1
49,0,776.0,1,1
49,1,648.0,1,1
49,2,229.0,1,1
49,3,189.0,1,1
49,4,197.0,1,1
49,5,319.0,1,1
49,6,197.0,1,1
49,7,286.0,1,1
49,8,145.0,1,1
49,9,124.0,1,1
49,10,490.0,1,1
49,11,587.0,1,1
49,12,325.0,1,1
49,13,236.0,1,1
49,14,122.0,1,1
49,15,635.0,1,1
50,0,530.0,1,1
50,1,426.0,1,1
50,2,155.0,1,1
50,3,73.0,1,1
50,4,204.0,1,1
50,5,311.0,1,1
50,6,142.0,1,1
50,7,168.0,1,1
50,8,85.0,1,1
50,9,196.0,1,1
50,10,347.0,1,1
50,11,394.0,1,1
50,12,111.0,1,1
50,13,344.0,1,1
50,14,190.0,1,1
50,15,290.0,1,1
51,0,146.0,1,1
51,1,97.0,1,1
51,2,121.0,1,1
51,3,113.0,1,1
51,4,223.0,1,1
51,5,292.0,1,1
51,6,163.0,1,1
51,7,182.0,1,1
51,8,127.0,1,1
51,9,117.0,1,1
51,10,274.0,1,1
51,11,234.0,1,1
51,12,43.0,1,1
51,13,7.0,1,1
51,14,245.0,1,1
51,15,407.0,1,1
52,0,44.0,1,1
52,1,77.0,1,1
52,2,45.0,1,1
52,3,60.0,1,1
52,4,136.0,1,1
52,5,290.0,1,1
52,6,118.0,1,1
52,7,136.0,1,1
52,8,66.0,1,1
52,9,93.0,1,1
52,10,283.0,1,1
52,11,235.0,1,1
52,12,8.0,1,1
52,13,122.0,1,1
52,14,0.0,1,1
52,15,434.0,1,1
53,0,91.0,1,1
53,1,93.0,1,1
53,2,75.0,1,1
53,3,72.0,1,1
53,4,165.0,1,1
53,5,261.0,1,1
53,6,179.0,1,1
53,7,71.0,1,1
53,8,84.0,1,1
53,9,26.0,1,1
53,10,229.0,1,1
53,11,159.0,1,1
53,12,120.0,1,1
53,13,0.0,1,1
53,14,0.0,1,1
53,15,184.0,1,1
54,0,40.0,1,1
54,1,53.0,1,1
54,2,18.0,1,1
54,3,0.0,1,1
54,4,100.0,1,1
54,5,183.0,1,1
54,6,191.0,1,1
54,7,148.0,1,1
54,8,72.0,1,1
54,9,0.0,1,1
54,10,173.0,1,1
54,11,118.0,1,1
54,12,102.0,1,1
54,13,0.0,1,1
54,14,0.0,1,1
54,15,288.0,1,1
55,0,40.0,1,1
55,1,85.0,1,1
55,2,16.0,1,1
55,3,41.0,1,1
55,4,86.0,1,1
55,5,140.0,1,1
55,6,137.0,1,1
55,7,61.0,1,1
55,8,58.0,1,1
55,9,42.0,1,1
55,10,118.0,1,1
55,11,72.0,1,1
55,12,127.0,1,1
55,13,0.0,1,1
55,14,126.0,1,1
55,15,113.0,1,1
56,0,184.0,1,1
56,1,204.0,1,1
56,2,25.0,1,1
56,3,103.0,1,1
56,4,122.0,1,1
56,5,247.0,1,1
56,6,97.0,1,1
56,7,133.0,1,1
56,8,81.0,1,1
56,9,15.0,1,1
56,10,460.0,1,1
56,11,143.0,1,1
56,12,0.0,1,1
56,13,58.0,1,1
56,14,31.0,1,1
56,15,353.0,1,1
57,0,330.0,1,1
57,1,668.0,1,1
57,2,87.0,1,1
57,3,375.0,1,1
57,4,378.0,1,1
57,5,724.0,1,1
57,6,411.0,1,1
57,7,286.0,1,1
57,8,257.0,1,1
57,9,234.0,1,1
57,10,692.0,1,1
57,11,422.0,1,1
57,12,885.0,1,1
57,13,38.0,1,1
57,14,212.0,1,1
57,15,808.0,1,1
58,0,627.0,1,1
58,1,816.0,1,1
58,2,159.0,1,1
58,3,381.0,1,1
58,4,524.0,1,1
58,5,1048.0,1,1
58,6,541.0,1,1
58,7,378.0,1,1
58,8,369.0,1,1
58,9,380.0,1,1
58,10,758.0,1,1
58,11,572.0,1,1
58,12,510.0,1,1
58,13,0.0,1,1
58,14,913.0,1,1
58,15,1487.0,1,1
59,0,467.0,1,1
59,1,565.0,1,1
59,2,154.0,1,1
59,3,195.0,1,1
59,4,131.0,1,1
59,5,281.0,1,1
59,6,205.0,1,1
59,7,286.0,1,1
59,8,143.0,1,1
59,9,124.0,1,1
59,10,657.0,1,1
59,11,581.0,1,1
59,12,411.0,1,1
59,13,542.0,1,1
59,14,330.0,1,1
59,15,344.0,1,1
60,0,565.0,1,1
60,1,580.0,1,1
60,2,185.0,1,1
60,3,67.0,1,1
60,4,205.0,1,1
60,5,413.0,1,1
